strassenschluessel;bezeichnung
05974000004007930;Steinkuhle
05974000004007931;Thielenfurt
05974000004007932;Viehweg
05974000004007933;Vogelkamp
05974000004007934;Weingartenstraße
05974000004007935;Werler Landstraße
05974000004007937;Schulgartenweg
05974000004007938;Ostönner Kleinbahnhof
05974000004007944;Westfalenweg
05974000004007945;Karolingerweg
05974000004007946;Merowingerweg
05974000004007947;Marserweg
05974000004007948;Legionärspfad
05974000004007949;Bleigießerweg
05974000004007950;Rauhtopfweg
05974000004007951;Rössenerweg
05974000004007952;Brinkenkamp
05974000004007953;Nequamweg
05974000004007954;Sachsenspiegelweg
05974000004007955;Freigerichtsweg
05974000004007956;Kuhhautweg
05974000004007957;Femeweg
05974000004007958;Burrichterweg
05974000004007959;Am Rüenstert
05974000004007961;Am Schmerbrock
05974000004007962;An der Güllenkuhle
05974000004007963;An der Katerbieke
05974000004007964;Baumfeldweg
05974000004007965;Ellingser Weg
05974000004007966;Frohnholzstraße
05974000004007967;Im Blumenfelde
05974000004007968;Katroper Weg
05974000004007969;Kopperweg
05974000004007970;Oesterweg
05974000004007971;Wehringser Weg
05974000004007980;An der Schwemecke
05974000004007981;Sabine-Rosenbaum-Weg
05974000004007982;Sternbergweg
05974000004007983;Volmarsteinweg
05974000004007984;Auf der Weide
05974000004007985;Am Handwerk
05974000004007986;Otto-Boelitz-Weg
05974000004007987;Steenstraeter Weg
05974000004007988;Metzer Weg
05974000004007989;Neheimer Weg
05974000004007990;Grevensteiner Weg
05974000004007991;Warsteiner Weg
05974000004007992;Olper Weg
05974000004007993;Hüstener Weg
05974000004007994;B 475
05974000004007995;Georg-Plange-Platz
05974000004007996;Wasserfuhr
05974000004007997;Gebrüder-Ernst-Weg
05974000004007998;Cusanusweg
05974000004091701;Hattropholsen
05974000004091702;Katrop
05974000004091703;Meckingsen
05974000004091706;Thöningsen
05974000004091742;Bergede
05974000004091744;Deiringsen
05974000004091749;Hiddingsen
05974000004091750;Lendringsen
05974000004091752;Müllingsen
05974000004091755;Ruploh
05974000004091768;Ampen
05974000004091772;Enkesen bei Paradiese
05974000004091773;Epsingsen
05974000004091775;Hattrop
05974000004091777;Meiningsen
