strassenschluessel;bezeichnung
05962000004007620;Adolf-Sauer-Weg
05962000004007621;Altes Feld
05962000004007622;Am Westberg
05962000004007623;Auf dem Kleebusch
05962000004007624;Auf der Linne
05962000004007625;Auf der Schier
05962000004007626;Am Flugplatz
05962000004007627;Bundesstraße
05962000004007628;Oberoesbern
05962000004007629;Niederoesbern
05962000004007631;Im Tiergarten
05962000004007632;Johannesweg
05962000004007633;Schlaghecke
05962000004007635;Lütkenheide
05962000004007636;Markwiese
05962000004007637;Neheimer Weg
05962000004007638;Niederbarge
05962000004007639;Haböcken
05962000004007640;Zum Lindloh
05962000004007641;Krähbrink
05962000004007642;Schultenberg
05962000004007643;Loconer Weg
05962000004007644;Zum Lüer
05962000004007645;Steinbergweg
05962000004007646;Vierhausen
05962000004007647;Werringsen
05962000004007648;Bergheck
05962000004007649;Auf dem Homberge
05962000004007650;Oesberner Forsthaus
05962000004007651;Lohsiepen
05962000004007652;Josef-Jenne-Weg
05962000004007670;Alter Schulweg
05962000004007671;Am Abbabach
05962000004007672;Am alten Hellweg
05962000004007673;An der Wanne
05962000004007675;Hellufer
05962000004007676;Hembrock
05962000004007677;Hembrocker Berg
05962000004007678;Im Hülschenbrauck
05962000004007679;Im Wichenbrauck
05962000004007680;In den Kämpen
05962000004007682;Stucken
05962000004007683;Über'm Gaxberg
05962000004007700;Am Kalkofen
05962000004007701;Lahr
05962000004007702;Am Rübengarten
05962000004007703;Am Lanfergraben
05962000004007704;Auf dem Garten
05962000004007706;Kiefernweg
05962000004007707;Bösperder Weg
05962000004007708;Brakel
05962000004007709;Breiter Weg
05962000004007710;Brockhausen
05962000004007711;Dahlsen
05962000004007712;Dentern
05962000004007713;Schwitter Dorfstraße
05962000004007714;Dunkler Weg
05962000004007715;Auf der Steinleie
05962000004007716;Friedrichstraße
05962000004007719;Am Grauacker
05962000004007720;Paul-Lincke-Straße
05962000004007721;Karl-Zeller-Straße
05962000004007722;Hochfuhr
05962000004007723;Abtissenkamp
05962000004007724;Industrieweg
05962000004007725;Auf dem Börnchen
05962000004007726;Kirschbaumweg
05962000004007727;Korbe
05962000004007728;Kühlsen
05962000004007729;Nußbaumweg
05962000004007730;Am Schwarzkopf
05962000004007731;Karl-Millöcker-Straße
05962000004007732;Zedernweg
05962000004007733;Mühlenweg
05962000004007734;Niederstade
05962000004007735;Oberstade
05962000004007736;Rohaus
05962000004007737;Kastanienweg
05962000004007738;Roter Weg
05962000004007739;Karl-Ziehrer-Straße
05962000004007740;Turnerweg
05962000004007741;Schwitterberg
05962000004007742;Schwitterknapp
05962000004007743;Sellhausen
05962000004007744;Sellhauser Weg
05962000004007746;Uferweg
05962000004007747;Vogelrute
05962000004007748;Wehrschau
05962000004007750;Werrnstraße
05962000004007751;Dreischer Kamp
05962000004007752;Am Haus Lahr
05962000004007753;Auf dem Dornstück
05962000004007754;Franz-Lehar-Straße
05962000004007755;Lestremer Straße
05962000004007756;Hinterm Garten
05962000004007757;Bürgermeister-Hillebrand-Straße
05962000004007758;Im Weißen Kampe
05962000004007759;Lehrer-Ebel-Straße
05962000004007760;Am Weinpfad
05962000004007761;Im Westhofe
05962000004007762;Im Eckholte
05962000004007793;Asbeck
05962000004007794;Boesperde
05962000004007796;Lendringsen
05962000004007797;Oesbern
05962000004007798;Schwitten
